ticket_id,customer_id,category,status,created_at,resolved_at,churn_risk
324,8112,Other,Closed,2024-01-23 18:52:45.991086,2024-04-17 05:55:16.141390,0.25
325,4284,Return,Open,2024-03-29 04:51:55.675974,2024-07-17 06:52:17.822395,0.0
326,5198,Return,Open,2024-05-07 03:02:28.170465,,0.0
327,9188,Shipping,Open,2024-02-22 11:59:48.730638,2024-09-03 12:32:30.648476,0.0
328,3349,Shipping,In Progress,2024-01-04 15:51:59.071120,2024-01-18 13:44:14.991306,0.0
329,8432,Shipping,Open,2024-08-28 09:03:24.499051,,0.0
330,4898,Shipping,In Progress,2024-10-11 14:59:02.469926,2024-01-20 23:26:16.850552,0.0
331,6230,Return,Closed,2024-04-18 18:20:09.376205,,0.0
332,3814,Shipping,In Progress,2024-06-12 10:46:18.086050,2024-01-18 11:55:30.521674,0.0
333,6115,Return,Closed,2024-03-09 19:41:38.665011,,0.0
334,5664,Product Issue,Closed,2024-07-31 15:44:30.060911,2024-10-19 12:57:16.493406,0.0
335,4643,Return,In Progress,2024-03-14 02:11:45.264532,2024-09-27 15:41:47.326420,0.0
336,2893,Account,In Progress,2024-07-06 00:10:37.422390,2024-09-17 13:21:15.678266,0.0
337,6938,Product Issue,Closed,2024-01-01 05:59:04.815573,2024-04-12 17:01:49.312901,0.25
338,1483,Account,In Progress,2024-07-02 01:11:15.605237,2024-04-22 23:18:43.209105,0.5
339,4677,Account,In Progress,2024-03-02 09:49:29.090617,2024-09-29 12:04:37.490702,0.25
340,4232,Shipping,In Progress,2024-06-21 22:58:57.692762,2024-06-07 23:56:15.413319,0.0
341,7744,Product Issue,Closed,2024-09-27 03:24:44.926073,2024-03-07 17:23:15.602066,0.0
342,508,Account,Closed,2024-09-15 02:10:51.982064,,0.0
343,7186,Shipping,In Progress,2024-07-14 14:58:04.975870,,0.25
344,6221,Account,Closed,2024-02-03 08:39:06.856914,2024-08-14 20:27:47.532062,0.0
345,3491,Other,Open,2024-09-09 14:22:28.039212,,0.75
346,8416,Account,Closed,2024-01-08 02:29:18.708759,2024-07-07 19:14:15.520747,0.75
347,1423,Return,Closed,2024-08-28 01:49:34.572834,2024-06-07 20:43:53.720705,0.0
348,5613,Product Issue,In Progress,2024-05-07 02:09:56.179146,2024-09-15 05:06:48.765554,0.0
349,7127,Shipping,Open,2024-02-17 14:39:46.048508,2024-05-10 09:35:36.051868,0.0
350,696,Product Issue,Closed,2024-04-22 16:57:34.807400,2024-06-02 23:09:18.649090,0.0
351,8702,Product Issue,Closed,2024-08-08 10:47:24.994311,2024-01-16 13:49:34.509435,0.25
352,9962,Product Issue,Closed,2024-02-08 10:15:35.088140,2024-02-24 18:20:58.602133,0.0
353,8711,Return,Open,2024-07-27 12:19:26.170166,2024-06-25 10:51:47.140945,0.0
354,4180,Account,Open,2024-05-26 21:25:55.437521,2024-07-08 01:04:54.731886,0.0
355,7043,Product Issue,Open,2024-06-26 12:02:00.755910,,0.0
356,5804,Return,Closed,2024-05-01 08:34:11.521429,2024-03-03 10:04:53.568536,0.25
357,5902,Other,Closed,2024-07-21 21:56:11.729440,,0.5
358,3386,Account,In Progress,2024-01-20 06:13:01.218235,2024-05-20 13:37:37.324612,0.25
359,3638,Product Issue,Open,2024-05-05 09:45:34.315885,,0.25
360,9564,Product Issue,Closed,2024-03-01 16:37:35.764750,2024-03-03 20:56:10.553449,0.25
361,4950,Product Issue,Closed,2024-06-04 09:22:31.406313,2024-02-15 16:11:47.805243,0.0
362,9884,Return,In Progress,2024-03-09 05:30:40.055053,2024-09-16 23:53:29.528195,0.0
363,8859,Other,In Progress,2024-04-07 20:34:23.169467,2024-09-27 17:58:29.792110,0.0
364,5862,Product Issue,Open,2024-10-19 09:53:29.831705,,0.25
365,5128,Return,In Progress,2024-02-12 22:34:51.281941,2024-03-18 21:39:27.683525,0.25
366,2148,Return,Open,2024-04-23 15:22:40.414495,2024-08-14 11:21:45.682700,0.25
367,5804,Other,In Progress,2024-02-15 03:32:32.273393,2024-03-07 00:34:33.561828,0.25
368,5967,Return,Closed,2024-08-03 22:41:14.918954,,0.0
369,519,Account,In Progress,2024-07-30 04:25:03.724602,2024-02-17 14:29:21.116500,0.0
370,2934,Account,Closed,2024-01-25 05:06:42.988209,2024-08-26 19:51:33.214062,0.0
371,1301,Product Issue,Closed,2024-10-18 09:06:46.964355,2024-01-30 15:25:37.956599,0.25
372,1168,Account,In Progress,2024-08-09 10:49:38.927770,,0.25
373,6190,Product Issue,Closed,2024-09-20 18:56:31.323908,2024-07-07 03:14:57.826396,0.0
374,5129,Return,Open,2024-07-03 08:39:39.058928,,0.25
375,9502,Product Issue,Closed,2024-10-23 00:44:33.897520,2024-08-20 07:56:38.954634,0.25
376,3206,Account,In Progress,2024-07-08 21:10:52.975016,2024-02-18 04:33:21.170216,0.0
377,5679,Other,In Progress,2024-01-14 21:23:16.341828,2024-01-03 18:37:00.431854,0.5
378,1890,Account,In Progress,2024-09-14 16:37:54.576103,,0.0
379,4883,Return,In Progress,2024-04-07 18:13:31.813196,,0.25
380,6598,Other,Closed,2024-02-25 20:47:58.579412,,0.25
381,2910,Account,Open,2024-10-14 20:33:09.646443,,0.0
382,2568,Other,Closed,2024-04-22 04:36:55.723349,2024-07-01 11:17:38.252725,0.0
383,5103,Shipping,Closed,2024-04-23 18:29:13.142964,,0.0
384,7552,Shipping,In Progress,2024-05-23 22:16:26.031723,2024-05-12 22:45:35.824280,0.25
385,2218,Return,In Progress,2024-08-30 23:04:16.693583,2024-10-04 17:55:23.207969,0.25
386,495,Product Issue,In Progress,2024-02-21 04:25:24.612337,2024-03-06 04:52:09.467705,0.25
387,3612,Return,In Progress,2024-08-16 03:00:46.589011,,0.25
388,7490,Product Issue,Closed,2024-08-06 23:27:03.559681,,0.25
389,86,Shipping,In Progress,2024-04-25 12:35:54.854637,2024-04-09 02:20:48.616731,0.0
390,3311,Account,In Progress,2024-04-07 14:12:28.202427,2024-07-04 21:44:43.346964,0.25
391,9005,Product Issue,In Progress,2024-03-31 08:32:54.141205,2024-06-15 13:15:43.699970,0.25
392,7571,Account,Closed,2024-03-27 04:55:27.066044,,0.25
393,9151,Other,Open,2024-08-21 16:21:32.766768,2024-03-27 07:20:47.496795,0.25
394,789,Shipping,Open,2024-07-23 12:34:53.025497,2024-09-27 16:47:11.867301,0.0
395,3808,Other,In Progress,2024-10-12 00:51:48.743328,2024-03-25 05:45:28.482734,0.0
396,407,Account,Open,2024-01-28 01:54:05.527426,2024-09-01 06:32:39.995753,0.0
397,3287,Other,Open,2024-10-24 01:34:58.768365,2024-06-08 14:21:01.093551,0.0
398,3179,Shipping,In Progress,2024-02-15 14:25:29.078984,2024-03-26 21:33:38.978851,0.25
399,2823,Account,Closed,2024-10-04 11:12:28.024289,2024-02-15 19:36:14.843904,0.0
400,6725,Other,Closed,2024-04-24 20:32:09.771027,2024-09-07 03:04:54.728894,0.0
401,9418,Other,Open,2024-04-04 01:47:34.646641,2024-01-15 07:36:30.631458,0.0
402,6561,Product Issue,Closed,2024-08-26 03:47:43.720152,2024-06-27 17:47:41.989115,0.5
403,4736,Other,Closed,2024-07-13 14:28:12.324059,2024-08-19 14:03:02.495496,0.0
404,5234,Other,In Progress,2024-06-30 06:29:52.718497,2024-08-11 03:10:19.821201,0.0
405,6280,Shipping,Open,2024-09-27 17:55:18.767144,2024-01-10 17:05:15.498567,0.0
406,3630,Shipping,In Progress,2024-10-09 12:31:31.819764,2024-02-14 16:17:13.272011,0.0
407,5930,Shipping,In Progress,2024-06-16 10:06:04.961807,,0.0
408,156,Other,In Progress,2024-09-19 07:56:39.660089,2024-07-15 17:09:42.576195,0.5
409,1685,Shipping,Open,2024-06-11 00:41:56.587182,,0.0
410,6398,Product Issue,Closed,2024-03-28 18:43:58.580015,2024-03-02 05:39:20.892037,0.0
411,5622,Shipping,Open,2024-08-06 09:21:32.242365,2024-04-20 01:22:14.507143,0.25
412,6283,Account,Open,2024-06-18 04:21:55.123699,2024-03-14 07:19:20.463928,0.0
413,9987,Shipping,Closed,2024-03-12 17:34:30.246408,2024-02-24 23:06:07.884305,0.0
414,2641,Other,In Progress,2024-01-04 15:08:39.310790,2024-06-04 03:15:01.495403,0.0
415,4916,Account,Closed,2024-10-05 13:12:34.699308,2024-08-05 00:05:43.505445,0.0
416,4160,Return,Open,2024-04-18 14:27:27.141472,,0.25
417,665,Other,Open,2024-06-05 11:04:44.983717,,0.0
418,7798,Shipping,Closed,2024-07-15 22:35:48.863930,2024-09-08 05:43:24.701749,0.0
419,5807,Account,Open,2024-10-13 21:59:40.749967,2024-10-02 12:38:12.794820,0.25
420,7618,Account,Open,2024-07-21 11:52:09.104846,2024-07-29 14:43:50.428212,0.0
421,8208,Product Issue,Closed,2024-02-29 02:41:43.572343,2024-08-06 02:20:47.801644,0.5
422,1941,Account,In Progress,2024-07-26 12:44:48.611527,2024-03-06 23:29:41.657442,0.0
423,6279,Product Issue,Closed,2024-01-04 23:07:35.837750,2024-08-16 18:27:53.369964,0.0
424,3491,Return,In Progress,2024-09-11 13:13:11.817485,2024-02-28 20:08:04.377310,0.75
425,8911,Account,In Progress,2024-06-26 04:03:51.492470,2024-09-12 20:03:13.158957,0.25
426,7441,Account,Open,2024-10-15 02:55:30.887549,2024-06-12 06:54:14.797363,0.0
427,602,Account,In Progress,2024-01-02 08:10:28.029571,,0.0
428,1857,Other,Closed,2024-04-24 05:48:17.727485,2024-09-24 20:32:25.839471,0.0
429,2562,Return,Open,2024-07-14 19:21:38.573164,,0.0
430,2454,Shipping,Open,2024-05-22 12:56:37.471886,,0.25
431,1282,Account,Open,2024-09-08 05:25:16.333604,2024-02-29 21:11:38.281295,0.5
432,130,Return,Closed,2024-06-07 10:57:25.959734,,0.25
433,824,Account,Open,2024-03-18 00:16:23.227989,2024-02-27 23:26:34.097173,0.0
434,9708,Account,Closed,2024-08-17 17:11:35.978924,,0.25
435,7895,Account,Open,2024-08-17 15:40:01.808873,,0.0
436,3575,Other,Closed,2024-10-09 00:25:43.065753,2024-01-25 11:10:15.117022,0.75
437,3582,Shipping,In Progress,2024-09-21 22:51:18.298743,2024-09-30 18:41:32.290705,0.0
438,6999,Product Issue,Open,2024-01-12 00:11:52.779612,,0.0
439,2379,Account,Closed,2024-05-13 07:53:48.901943,,0.25
440,5659,Shipping,In Progress,2024-06-17 22:52:08.230564,,0.25
441,3879,Return,In Progress,2024-01-24 17:24:23.762441,2024-09-29 14:35:33.778697,0.25
442,472,Return,Closed,2024-09-16 00:29:21.944595,2024-06-23 11:53:22.354404,0.25
443,7039,Account,Closed,2024-02-29 20:12:05.749698,2024-08-02 18:26:27.620115,0.0
444,1681,Other,Open,2024-05-07 05:49:53.386399,2024-03-10 05:46:54.059586,0.0
445,2833,Account,Closed,2024-07-28 04:07:18.819318,2024-04-09 20:03:08.073447,0.0
446,4704,Account,Open,2024-04-27 10:38:38.746804,,0.25
447,6682,Return,Closed,2024-01-01 08:26:35.656893,2024-04-29 13:01:17.809040,0.25
448,4550,Account,Closed,2024-06-16 04:56:14.808650,2024-07-23 12:50:20.200951,0.0
449,493,Shipping,Closed,2024-01-29 19:34:26.901122,,0.25
450,7373,Product Issue,Open,2024-07-10 12:52:00.115667,2024-03-08 01:56:05.262510,0.25
451,8474,Account,Closed,2024-10-18 13:29:38.144695,,0.0
452,8708,Other,Open,2024-05-10 05:26:46.884838,2024-02-04 20:05:33.485512,0.25
453,3588,Shipping,Closed,2024-07-07 10:18:45.441624,2024-03-13 10:16:10.144953,0.25
454,198,Product Issue,Open,2024-07-07 05:05:17.634276,2024-08-09 06:13:48.653129,0.0
455,9539,Return,Open,2024-04-03 08:59:07.961027,2024-09-24 09:21:49.635289,0.25
456,4320,Other,In Progress,2024-09-09 10:00:28.314270,2024-06-04 21:09:51.574006,0.5
457,8769,Return,Open,2024-03-12 01:02:28.656254,2024-04-16 07:54:41.656508,0.0
458,3081,Account,Open,2024-02-06 05:55:55.667156,2024-05-03 10:28:43.786553,0.25
459,1009,Shipping,In Progress,2024-03-09 13:42:33.704839,2024-06-18 02:38:39.840318,0.25
460,210,Other,Open,2024-03-31 15:10:16.312944,2024-03-10 16:51:49.052117,0.0
461,1991,Product Issue,Open,2024-07-30 06:45:41.321733,,0.25
462,8492,Shipping,In Progress,2024-07-29 20:57:43.429950,2024-09-26 22:20:57.480323,0.0
463,4633,Other,In Progress,2024-09-09 16:28:54.322224,2024-05-09 06:00:31.705792,0.0
464,3330,Shipping,Open,2024-09-18 22:04:47.052291,2024-05-30 03:56:43.041326,0.0
465,2439,Account,In Progress,2024-02-12 17:59:33.099215,2024-09-14 03:14:31.115225,0.0
466,6733,Shipping,Open,2024-03-01 05:10:55.260538,2024-04-08 06:49:54.321117,0.25
467,699,Other,Closed,2024-06-05 01:56:39.944536,,0.25
468,2620,Shipping,Open,2024-01-05 18:39:29.485834,2024-01-11 00:49:23.948412,0.0
469,6789,Product Issue,Closed,2024-03-14 03:37:54.366798,,0.0
470,1029,Shipping,Closed,2024-09-23 11:36:23.544073,2024-10-02 12:04:22.729277,0.25
471,9768,Return,Closed,2024-04-26 03:23:43.392089,,0.0
472,9941,Other,Closed,2024-05-01 12:28:15.656440,,0.0
473,8420,Account,Open,2024-06-12 12:20:30.175718,2024-07-02 20:38:22.288860,0.0
474,7129,Return,Closed,2024-09-17 03:18:33.473848,2024-05-02 18:09:05.366884,0.0
475,9314,Account,Open,2024-07-26 09:05:18.251356,2024-06-09 03:24:15.476289,0.0
476,303,Return,Closed,2024-05-02 04:37:33.320326,2024-05-31 21:30:41.634447,0.0
477,9553,Product Issue,Open,2024-05-08 09:30:28.181536,2024-07-23 09:01:19.961966,0.0
478,2907,Other,Open,2024-04-20 08:48:05.823364,,0.0
479,9867,Other,In Progress,2024-06-20 05:08:26.195958,2024-03-09 19:53:48.817320,0.25
480,1259,Other,Closed,2024-04-19 15:06:55.838376,,0.5
481,1407,Account,Closed,2024-10-10 20:48:48.763145,2024-08-28 05:45:57.641800,0.0
482,4661,Other,In Progress,2024-09-24 00:08:31.954729,,0.0
483,7188,Return,In Progress,2024-10-06 09:15:06.654389,,0.0
484,3081,Product Issue,Closed,2024-03-26 09:51:35.431544,2024-04-14 16:45:40.937646,0.25
485,8325,Shipping,Closed,2024-09-19 19:08:00.735502,2024-08-24 12:20:36.143009,0.0
486,176,Product Issue,In Progress,2024-10-20 02:02:58.316066,,0.0
487,7105,Account,Closed,2024-08-02 02:37:07.531728,2024-07-05 09:01:12.359863,0.0
488,3942,Other,Closed,2024-04-25 03:58:02.550879,2024-01-07 06:49:48.681665,0.0
489,1842,Shipping,In Progress,2024-08-31 13:54:28.091665,,0.0
490,2753,Product Issue,In Progress,2024-09-25 05:48:01.094265,2024-09-21 09:09:21.394716,0.0
491,646,Product Issue,Closed,2024-05-18 19:36:34.850509,2024-04-07 19:04:03.715757,0.0
492,1504,Shipping,Closed,2024-09-28 04:49:20.574910,,0.25
493,6467,Return,Open,2024-09-18 07:10:39.226165,,0.0
494,1790,Other,Open,2024-05-21 05:57:59.463936,2024-05-13 00:01:46.228186,0.0
495,7351,Product Issue,Closed,2024-03-13 23:38:33.856360,2024-10-10 17:46:39.855065,0.0
496,6719,Shipping,Closed,2024-04-22 10:05:58.429203,,0.0
497,158,Return,Closed,2024-02-11 10:08:28.258839,,0.0
498,304,Product Issue,In Progress,2024-03-26 01:42:56.915447,2024-03-16 09:50:44.005553,0.0
499,4748,Other,Closed,2024-08-29 01:18:36.836560,,0.0
500,7697,Account,Open,2024-08-11 05:42:32.622250,2024-03-14 08:17:13.123512,1.0
501,2169,Return,Open,2024-05-15 02:23:48.705093,2024-07-02 08:50:29.543725,0.0
502,3354,Other,In Progress,2024-07-20 03:35:25.496074,2024-03-01 07:22:06.195158,0.0
503,8661,Product Issue,Closed,2024-03-22 08:37:15.868961,2024-05-16 07:09:07.108710,0.25
504,3166,Account,Open,2024-01-16 14:04:47.642811,2024-04-16 07:01:04.227027,0.0
505,2671,Other,Closed,2024-09-28 23:05:03.633560,2024-09-25 23:14:39.419258,0.0
506,5870,Shipping,In Progress,2024-08-16 08:57:34.515026,2024-04-29 14:21:24.909887,0.0
507,5404,Product Issue,Closed,2024-08-15 12:39:49.556798,2024-09-25 13:20:48.378831,0.0
508,1721,Shipping,Open,2024-06-15 07:20:07.660468,2024-05-08 10:50:21.175381,0.0
509,7360,Product Issue,Closed,2024-07-15 08:54:38.354106,,0.25
510,213,Return,In Progress,2024-05-31 00:47:31.376041,2024-07-09 20:25:32.926313,0.0
511,1291,Product Issue,Closed,2024-03-29 03:26:37.101515,,0.0
512,5954,Account,Open,2024-09-05 00:01:11.450841,2024-05-12 16:05:00.085802,0.25
513,6333,Account,Open,2024-06-15 14:27:17.729548,2024-09-16 00:54:28.574419,0.0
514,9236,Product Issue,In Progress,2024-04-06 21:23:07.514859,2024-06-16 13:03:34.747427,0.5
515,599,Other,In Progress,2024-07-05 19:17:32.551785,,0.0
516,5139,Shipping,In Progress,2024-06-18 19:30:27.821196,2024-01-25 05:54:27.043071,0.0
517,6318,Product Issue,Open,2024-09-29 04:59:46.914174,2024-05-08 07:14:04.291517,0.0
518,125,Other,Open,2024-10-25 01:05:28.402229,,0.25
519,4988,Shipping,Closed,2024-10-23 16:16:24.017440,,0.0
520,1936,Return,Open,2024-10-06 15:19:19.298311,,0.25
521,4704,Return,Closed,2024-10-05 01:48:08.504500,2024-04-09 19:49:10.533447,0.25
522,3796,Other,Closed,2024-01-25 19:48:22.449172,2024-08-06 12:03:49.623563,0.25
523,5194,Return,Closed,2024-03-13 05:12:37.430753,2024-07-20 13:29:18.751526,0.0
524,4043,Shipping,In Progress,2024-05-05 01:36:45.728824,,0.0
525,2324,Account,Open,2024-05-26 20:47:46.846007,,0.0
526,2841,Other,In Progress,2024-06-10 07:12:30.569142,2024-06-15 11:50:47.517962,0.0
527,1910,Other,Open,2024-03-30 03:30:13.999775,2024-04-07 14:49:18.775599,0.0
528,7797,Other,In Progress,2024-03-14 02:57:26.915194,2024-04-17 21:30:38.111797,0.0
529,2036,Other,Closed,2024-02-19 23:06:59.366665,2024-03-25 12:59:58.241633,0.25
530,9259,Shipping,In Progress,2024-10-18 01:57:56.812883,,0.0
531,2946,Shipping,Closed,2024-03-08 08:54:50.781796,2024-09-20 06:51:21.918893,0.25
532,3966,Other,Closed,2024-08-23 21:45:50.340358,,0.0
533,608,Return,Open,2024-04-03 19:56:27.777231,2024-10-14 19:28:10.218584,0.0
534,7669,Shipping,In Progress,2024-10-04 22:09:43.227156,2024-02-11 19:34:22.095730,0.0
535,8370,Account,In Progress,2024-02-03 09:08:42.395693,2024-09-01 14:09:12.243901,0.0
536,3671,Product Issue,Closed,2024-07-22 08:29:06.524898,2024-05-21 06:16:40.798309,0.5
537,2286,Shipping,Open,2024-01-23 01:42:32.044746,,0.0
538,480,Account,In Progress,2024-04-22 21:24:56.596526,2024-08-21 19:16:51.198495,0.25
539,7598,Product Issue,Closed,2024-06-30 22:29:32.769432,2024-01-23 15:17:11.624626,0.5
540,5322,Other,Open,2024-10-25 01:43:29.723718,,0.5
541,5263,Other,In Progress,2024-06-21 06:18:00.793407,,0.5
542,7125,Other,Open,2024-07-29 13:56:47.427949,2024-09-02 23:46:09.342036,0.0
543,8017,Product Issue,In Progress,2024-03-30 12:03:29.307261,2024-02-23 20:49:22.340304,0.0
544,6055,Account,Closed,2024-07-09 19:31:06.379781,2024-10-21 17:46:45.781951,0.25
545,5718,Shipping,Open,2024-07-06 22:26:50.439057,2024-07-07 04:18:07.013129,0.25
546,6035,Return,Closed,2024-04-26 11:11:41.978605,,0.75
547,6908,Account,Closed,2024-05-15 10:23:58.625634,2024-05-19 06:18:42.699878,0.0
548,7914,Shipping,Closed,2024-08-06 01:00:23.407677,,0.25
549,2579,Account,Closed,2024-10-14 06:18:52.823251,2024-08-14 12:36:31.892465,0.25
550,4513,Account,Open,2024-10-13 01:19:35.055243,2024-02-08 19:25:37.841605,0.0
551,2002,Return,Open,2024-02-18 02:19:32.521642,2024-08-25 01:10:41.222176,0.0
552,438,Other,Open,2024-09-25 15:16:41.574408,,0.0
553,7512,Shipping,Closed,2024-09-13 19:41:15.996208,2024-04-11 02:32:04.819227,0.0
554,493,Product Issue,Open,2024-05-28 23:33:31.366425,2024-03-03 06:05:24.828981,0.25
555,1225,Shipping,In Progress,2024-01-03 23:17:33.996444,,0.0
556,657,Other,In Progress,2024-02-08 10:35:00.705400,,0.0
557,1222,Product Issue,Closed,2024-09-26 05:45:42.856206,2024-06-14 14:37:21.889344,0.25
558,708,Other,Closed,2024-07-05 15:12:29.707341,2024-03-03 08:51:13.085293,0.0
559,2880,Product Issue,In Progress,2024-09-28 20:11:17.768847,2024-02-14 03:15:11.375205,0.5
560,5217,Return,Closed,2024-06-27 06:20:09.832299,2024-09-22 14:22:22.333079,0.0
561,5237,Account,Closed,2024-02-20 18:36:36.369246,2024-05-08 23:24:30.724185,0.25
562,4322,Shipping,Open,2024-03-30 11:53:02.701650,2024-05-19 22:31:06.839008,0.0
563,4388,Other,In Progress,2024-08-19 00:47:38.036714,2024-09-03 14:05:07.592054,0.0
564,9114,Other,Closed,2024-10-19 19:16:11.708704,,0.0
565,5977,Account,In Progress,2024-09-21 16:09:43.201325,,0.25
566,7709,Return,In Progress,2024-10-18 04:22:32.770753,2024-10-04 11:52:53.447021,0.5
567,3309,Shipping,Closed,2024-05-19 18:27:49.372187,,0.0
568,8274,Product Issue,Closed,2024-10-12 11:41:54.021141,,0.0
569,4770,Return,Closed,2024-06-17 02:33:50.603162,,0.25
570,372,Shipping,Closed,2024-04-02 13:42:55.834581,2024-03-21 02:44:08.623564,0.0
571,5999,Account,Open,2024-05-16 21:00:58.237565,2024-06-06 11:14:39.131729,0.25
572,2098,Shipping,Open,2024-03-23 22:57:24.007675,2024-06-24 23:25:33.048549,0.0
573,1563,Other,Closed,2024-02-08 18:42:59.314120,,0.25
574,6868,Account,Open,2024-07-14 06:40:49.186274,,0.0
575,6429,Product Issue,In Progress,2024-02-26 17:06:54.135705,,0.0
576,9326,Account,Closed,2024-05-17 21:51:26.113764,2024-08-13 02:43:33.348369,0.5
577,3772,Account,In Progress,2024-03-09 02:21:48.080098,2024-09-29 10:06:34.191038,0.0
578,3587,Product Issue,Open,2024-08-17 13:19:37.468143,2024-03-23 21:30:58.628753,0.0
579,1907,Account,Open,2024-03-12 00:12:41.938696,2024-02-27 02:47:21.187689,0.0
580,7768,Product Issue,Open,2024-10-12 04:40:43.905762,,0.0
581,6784,Product Issue,In Progress,2024-08-23 18:15:44.808325,2024-10-23 23:29:05.575013,0.25
582,5711,Return,Open,2024-08-21 08:11:41.772541,2024-01-30 00:56:29.776499,0.0
583,3350,Other,Closed,2024-08-03 12:55:47.911609,2024-02-05 18:17:00.069407,0.0
584,6228,Product Issue,Closed,2024-07-19 20:57:40.841942,2024-09-07 11:57:25.397638,0.0
585,2390,Return,Closed,2024-02-10 13:15:01.241080,2024-09-27 07:43:54.414641,0.25
586,8637,Account,In Progress,2024-03-07 13:45:48.219839,2024-03-10 09:48:10.627490,0.0
587,8186,Shipping,In Progress,2024-09-07 05:57:29.167778,2024-05-14 18:57:47.873249,0.25
588,9622,Shipping,In Progress,2024-05-21 05:03:36.076792,,0.0
589,7356,Account,Open,2024-03-31 05:52:03.910131,2024-05-21 18:42:16.371582,0.0
590,9882,Product Issue,In Progress,2024-09-23 15:56:48.281608,2024-02-09 05:43:09.318765,0.25
591,7413,Return,Open,2024-04-09 13:41:45.766371,,0.5
592,4412,Shipping,Closed,2024-03-20 08:48:22.225303,2024-01-06 01:21:45.937965,0.0
593,740,Other,In Progress,2024-02-10 10:39:51.545362,2024-02-12 11:15:08.460891,0.25
594,5686,Product Issue,Closed,2024-02-28 21:54:42.639255,2024-08-09 22:50:59.739815,0.0
595,8347,Product Issue,Closed,2024-02-20 06:54:45.783057,,0.0
596,2994,Other,Closed,2024-02-15 22:14:47.202564,2024-09-22 11:09:48.521194,0.0
597,6423,Account,Open,2024-05-03 12:52:22.593433,2024-03-27 02:57:33.437989,0.0
598,3369,Shipping,In Progress,2024-08-08 19:14:37.856281,2024-08-15 17:27:37.790753,0.0
599,4554,Shipping,Open,2024-08-30 08:49:43.932240,2024-07-21 19:27:08.528153,0.25
600,1,Return,In Progress,2024-04-13 23:24:55.513633,,0.0
601,616,Other,Open,2024-06-30 18:30:10.557465,,0.25
602,4327,Shipping,Open,2024-07-26 02:38:20.196146,2024-09-29 22:22:07.156620,0.0
